POINT_ID,sample_ID,GPS_LAT,GPS_LONG,median
34242074,5532,41.19464,-0.6878,0.09019608050584793
34202074,5551,41.18953,-0.73493,0.10846398770809174
34262082,5538,41.26871,-0.67659,0.11263793706893921
34322080,5530,41.25845,-0.60271,0.12362135946750641
34202062,4666,41.08225,-0.71638,0.14604897797107697
34462038,4660,40.90023,-0.37442,0.28857260942459106
34462070,5514,41.18655,-0.4224,0.24805554747581482
34522072,5515,41.21188,-0.35465,0.09155518561601639
34502062,4677,41.12,-0.36327,0.12146325409412384
34522054,4667,41.05081,-0.3278,0.1087818592786789
34502056,4672,41.06627,-0.35427,0.13610589504241943
34482058,4673,41.08169,-0.38082,0.09822351485490799
34462052,4671,41.02548,-0.39533,0.15789958834648132
34642044,4668,40.97599,-0.17193,0.11867018043994904
34582064,4662,41.14768,-0.272,0.1298181265592575
34762064,5433,41.16951,-0.05983,0.14288827031850815
33481840,4218,39.00215,-1.2085,0.1507994532585144
33561828,4155,38.90528,-1.09924,0.11843420565128326
33541816,4157,38.79463,-1.10343,0.13670435547828674
34261862,4312,39.29901,-0.3502,0.060179129242897034
33581694,3723,37.70644,-0.87978,0.10342805832624435
33341696,3717,37.69314,-1.15095,0.12401187419891357
33001754,3732,38.16719,-1.61941,0.13110236823558807
33081708,3706,37.76596,-1.45944,0.09553195536136627
33001704,3705,37.71928,-1.54279,0.11163987219333649
32561830,4112,38.78488,-2.23782,0.1369902789592743
32641844,4173,38.92153,-2.17022,0.12436024844646454
32461888,4355,39.28818,-2.44914,0.13667067885398865
32501886,4357,39.27623,-2.40008,0.1244792565703392
32541878,4361,39.21067,-2.34088,0.12526315450668335
32601880,4359,39.23728,-2.2758,0.12136691436171532
32621882,4358,39.25805,-2.25634,0.12756562232971191
32681868,4197,39.14171,-2.16451,0.12623600661754608
32581868,4097,39.12722,-2.27844,0.13595247268676758
32621858,4107,39.04371,-2.21621,0.15297529101371765
32721856,4195,39.04026,-2.09908,0.12600095570087433
32741848,4213,38.97163,-2.06316,0.12274492532014847
32721860,4196,39.07599,-2.10568,0.11981243640184402
32821870,4378,39.17964,-2.00821,0.12394894659519196
32821866,4193,39.14392,-2.00164,0.12900516390800476
32901870,4380,39.19098,-1.91694,0.14085426926612854
32881872,4379,39.20602,-1.94303,0.12733103334903717
32901878,4381,39.26248,-1.93003,0.13373249769210815
32841864,4172,39.12887,-1.97557,0.11314896494150162
32861860,4216,39.09595,-1.94625,0.12276214361190796
32861850,4194,39.00658,-1.92997,0.13645011186599731
32801840,4209,38.90868,-1.98191,0.14807626605033875
32781844,4192,38.94161,-2.01117,0.13054117560386658
32781818,4211,38.70917,-1.96891,0.12403061985969543
32901816,4202,38.70819,-1.82975,0.11419261991977692
32961808,4182,38.64501,-1.74907,0.15099166333675385
33161828,4201,38.85155,-1.55382,0.10616280138492584
33041814,4227,38.70977,-1.66796,0.10681791603565216
33061810,4184,38.67732,-1.63767,0.22693169116973877
33141808,4224,38.66985,-1.54524,0.16499632596969604
33261816,4189,38.75777,-1.42165,0.10434268414974213
33341814,24130,38.75064,-1.32784,0.13723932206630707
33281826,4204,38.84998,-1.41445,0.14585959911346436
33241828,4205,38.86246,-1.46298,0.14232169091701508
33221838,4215,38.94924,-1.5013,0.15117764472961426
33241858,4180,39.13093,-1.5099,0.12318126112222672
33441856,24133,39.14001,-1.27864,0.1476605236530304
33481868,24132,39.25279,-1.25145,0.1370740532875061
33261874,4191,39.27676,-1.51228,0.12256081402301788
33101854,4198,39.0758,-1.66317,0.14897093176841736
33041856,4183,39.08547,-1.73472,0.12340804189443588
33061854,4199,39.07036,-1.70873,0.14691950380802155
32981850,4174,39.02346,-1.79342,0.15391850471496582
33001862,4217,39.13354,-1.78996,0.14705073833465576
32981868,4377,39.18438,-1.82245,0.12291987240314484
33081892,4385,39.41287,-1.74698,0.14395630359649658
33141890,4390,39.40335,-1.67506,0.1359141767024994
32981912,4372,39.57756,-1.89422,0.1260259449481964
32941918,4371,39.6255,-1.95004,0.1319231390953064
32901910,4373,39.54837,-1.98269,0.12178465723991394
32921902,4375,39.47975,-1.94657,0.1349124312400818
32941900,4374,39.46474,-1.92035,0.11523035168647766
32821888,4387,39.34046,-2.03789,0.13732200860977173
32761886,4364,39.314,-2.10314,0.13410508632659912
32761900,4370,39.439,-2.12648,0.09877392649650574
32701918,4342,39.59106,-2.22549,0.12409843504428864
32701912,4346,39.53751,-2.21536,0.12063685059547424
32761912,4368,39.54618,-2.14654,0.1614653617143631
32681896,4365,39.39176,-2.21132,0.1231025904417038
32501904,4350,39.43686,-2.43079,0.1523526906967163
32561908,4348,39.48138,-2.36896,0.1341215968132019
32601908,4347,39.48724,-2.32316,0.11810164153575897
32581918,4345,39.57356,-2.36312,0.11798366904258728
32621922,4344,39.61511,-2.32407,0.11461135745048523
32541924,4343,39.62121,-2.41929,0.13067655265331268
32601934,4644,39.71925,-2.36758,0.15555191040039062
32681928,4643,39.67743,-2.26541,0.11849688738584518
32761930,4646,39.70687,-2.17688,0.18297237157821655
32721928,4647,39.68319,-2.21947,0.13563647866249084
32721942,4648,39.80815,-2.24327,0.203125
32761954,4642,39.92105,-2.21764,0.1860627382993698
32641952,4641,39.88568,-2.3525,0.16391658782958984
32601944,4640,39.80847,-2.38478,0.10298703610897064
32501958,4627,39.91848,-2.52421,0.12502995133399963
32461960,4626,39.9304,-2.57387,0.16603237390518188
32441948,4630,39.8205,-2.57539,0.11638297885656357
32501950,4638,39.84719,-2.51026,0.12197335064411163
32521944,4639,39.79665,-2.47683,0.13342860341072083
32501940,4637,39.75801,-2.49288,0.11997167021036148
32521936,4636,39.72531,-2.46297,0.1471119523048401
32381944,4632,39.77579,-2.63782,0.12398426979780197
32361928,4335,39.63012,-2.63274,0.13135726749897003
32321928,4334,39.62411,-2.67861,0.12979306280612946
32261936,4634,39.68637,-2.76157,0.10965884476900101
32261940,4633,39.72202,-2.76862,0.11616645753383636
32241952,4628,39.82593,-2.81299,0.10647272318601608
32261948,4631,39.79333,-2.78284,0.11859862506389618
32241956,4629,39.86157,-2.82011,0.2183738648891449
32201956,4624,39.85546,-2.86615,0.11080817878246307
32141958,4623,39.86407,-2.93878,0.12008941173553467
32041958,4621,39.84866,-3.05383,0.1413208544254303
32081958,4622,39.85484,-3.00784,0.10067978501319885
32041948,4441,39.75961,-3.03566,0.12090136110782623
32141946,4452,39.7572,-2.91719,0.11460085958242416
32201926,4333,39.58814,-2.81267,0.11965101212263107
32181928,4332,39.60291,-2.83915,0.14080269634723663
32121918,4449,39.50464,-2.89009,0.12242520600557327
32061916,4440,39.47761,-2.95518,0.1297726333141327
31921902,4413,39.33123,-3.09005,0.11698025465011597
32161894,4327,39.29679,-2.80194,0.16424214839935303
32281906,4339,39.42192,-2.6859,0.12236925959587097
32281920,4337,39.54676,-2.71043,0.1191340982913971
32301918,4338,39.53194,-2.68401,0.14311620593070984
32401912,4341,39.49341,-2.55903,0.19391480088233948
32421926,4336,39.62125,-2.56042,0.13655981421470642
32461916,4349,39.53801,-2.49723,0.12219163030385971
32361906,4340,39.43392,-2.5944,0.13450875878334045
32361896,4324,39.34472,-2.57709,0.12449544668197632
32361874,4109,39.14842,-2.53922,0.1401888132095337
32341872,4113,39.1276,-2.55857,0.12301339209079742
32321874,4110,39.14246,-2.584781,0.12610408663749695
32261886,4320,39.24054,-2.6739,0.1297696977853775
32161876,4134,39.13626,-2.77043,0.13665029406547546
32241866,4128,39.05911,-2.66205,0.15201546251773834
32181856,4136,38.96086,-2.71295,0.14381590485572815
32301864,4137,39.05024,-2.59036,0.1762993186712265
32361860,4094,39.02347,-2.51529,0.12780077755451202
32341858,4118,39.0026,-2.53461,0.12484577298164368
32281848,4127,38.90446,-2.58567,0.13218307495117188
32321820,4100,38.6604,-2.49284,0.18095499277114868
31901858,4236,38.93599,-3.03428,0.12517350912094116
32001860,4243,38.96921,-2.92432,0.1395057737827301
32141874,4139,39.11539,-2.7897,0.14651493728160858
32041882,4423,39.17149,-2.91761,0.14304760098457336
32141878,4130,39.15107,-2.7967,0.13740605115890503
32101880,4129,39.16282,-2.84573,0.13399505615234375
31841890,4426,39.21189,-3.15966,0.13554242253303528
31861882,4240,39.14372,-3.12251,0.15851740539073944
31681882,4251,39.1155,-3.32727,0.23900234699249268
31641874,4255,39.03793,-3.35816,0.12907683849334717
31621872,4262,39.01694,-3.37723,0.12618225812911987
31761828,4122,38.64682,-3.13964,0.09399673342704773
31641834,4260,38.68154,-3.28591,0.11278840154409409
31621858,4267,38.89224,-3.35179,0.14045105874538422
31541858,4264,38.87955,-3.44246,0.10603240132331848
31501858,4263,38.87317,-3.48777,0.1297253668308258
31481844,4272,38.74528,-3.48483,0.1068756952881813
31461834,4274,38.65301,-3.48922,0.13467133045196533
31441840,4279,38.70326,-3.52274,0.12646172940731049
31341830,4287,38.59814,-3.61734,0.11997339874505997
31301844,4291,38.71634,-3.68826,0.15479211509227753
31301872,4281,38.96556,-3.7403,0.13703379034996033
31441882,4076,39.07722,-3.60003,0.1337844729423523
31501868,4275,38.96222,-3.50609,0.11692309379577637
31501886,4075,39.12248,-3.53923,0.12762509286403656
31561884,4234,39.11426,-3.46736,0.13931185007095337
31461892,4392,39.16943,-3.59588,0.1483609974384308
31441936,4482,39.55762,-3.70121,0.11675974726676941
31501930,4481,39.51419,-3.62076,0.11007589101791382
31621930,4435,39.53329,-3.48406,0.10119276493787766
31641924,4405,39.48308,-3.45004,0.10835094004869461
31861900,4410,39.30409,-3.15489,0.140895813703537
31861930,4436,39.57127,-3.20936,0.1230035126209259
31961968,4620,39.92523,-3.16411,0.11609216034412384
31721966,4398,39.86954,-3.43658,0.15320689976215363
31621972,4575,39.90688,-3.56288,0.1330070197582245
31681958,4396,39.792,-3.46756,0.15304195880889893
31621954,4478,39.7468,-3.52895,0.1041841208934784
31501966,4570,39.83411,-3.68943,0.14055725932121277
31581972,4566,39.90042,-3.60886,0.13746443390846252
31561974,4565,39.91497,-3.63567,0.11489368975162506
31501972,4571,39.88743,-3.70086,0.13127613067626953
31421968,4569,39.83885,-3.78512,0.11111688613891602
31381974,4573,39.88563,-3.84264,0.1225767508149147
31201960,4469,39.73153,-4.02217,0.11272068321704865
31261948,4487,39.6348,-3.93013,0.13276584446430206
31321954,4472,39.69802,-3.87298,0.12321856617927551
31361954,4474,39.7046,-3.82713,0.12626506388187408
31321930,4399,39.4847,-3.827,0.14026108384132385
31361918,4402,39.38454,-3.75855,0.13057488203048706
31321922,4400,39.41356,-3.81177,0.13045337796211243
31001954,4491,39.6447,-4.23943,0.15945830941200256
31021956,4492,39.66581,-4.22049,0.15123239159584045
30881968,4494,39.7485,-4.40463,0.11064331233501434
30661974,4505,39.76381,-4.66881,0.12192331254482269
30661970,4506,39.72832,-4.66065,0.10490697622299194
30381978,4529,39.74999,-4.997674,0.11027263104915619
30181858,3977,38.65078,-4.97875,0.13590548932552338
30981872,4089,38.91279,-4.10288,0.1652119755744934
30941908,4496,39.22633,-4.21793,0.15937203168869019
30961904,4497,39.19391,-4.18716,0.21238890290260315
31021880,4088,38.99063,-4.07288,0.1417919099330902
31061878,4081,38.97945,-4.02374,0.20501349866390228
31121872,4086,38.93602,-3.94431,0.12218546867370605
31041882,4080,39.01168,-4.05404,0.14536544680595398
31321900,4466,39.21793,-3.77012,0.14459475874900818
31201884,4078,39.05595,-3.8763,0.1257299929857254
31261876,4283,38.99462,-3.79315,0.13684645295143127
31241860,4278,38.849,-3.78583,0.13639403879642487
31201866,4296,38.89584,-3.8424,0.10569293051958084
31101870,4085,38.91493,-3.96319,0.07234612107276917
31021866,4083,38.86612,-4.04615,0.1366976648569107
31161848,4298,38.72913,-3.853887,0.12761005759239197
31061760,3770,37.9292,-3.8036,0.15236236155033112
30841776,3750,38.03529,-4.07848,0.10498622059822083
30341832,3979,38.44816,-4.74685,0.1779015064239502
30321828,3980,38.40914,-4.7614,0.18600758910179138
30121844,3972,38.51594,-5.01801,0.14990265667438507
30121830,3968,38.39173,-4.98984,0.15145227313041687
30161832,3974,38.41656,-4.94897,0.14933688938617706
30341770,3810,37.89731,-4.6257,0.09367312490940094
30501774,3812,37.96034,-4.45492,0.12961530685424805
30481762,3817,37.85022,-4.45432,0.11804501712322235
30481758,3816,37.8149,-4.44512,0.13048218190670013
30441754,3815,37.77223,-4.48363,0.0784916952252388
30401746,3800,37.6942,-4.51284,0.1057920902967453
30281738,3794,37.60241,-4.6309,0.23676183819770813
30361750,3799,37.72167,-4.56719,0.11074602603912354
30381762,3809,37.83307,-4.56571,0.10648711770772934
30221758,3805,37.76984,-4.73611,0.09648256003856659
30161760,3803,37.77716,-4.80677,0.09672389924526215
30141756,3802,37.7381,-4.82121,0.12071313709020615
30081758,3831,37.74536,-4.89181,0.10616797208786011
30001768,3841,37.82049,-5.00044,0.14737197756767273
30061750,3832,37.67076,-4.89839,0.11159361898899078
29921750,3843,37.64602,-5.05382,0.1283807009458542
30001738,3818,37.55357,-4.94149,0.10808707773685455
30161748,3819,37.67051,-4.78342,0.254131555557251
30201748,3801,37.67747,-4.73897,0.18681010603904724
30041718,3909,37.38283,-4.85831,0.2057352066040039
29981730,3911,37.47895,-4.94805,0.1200479194521904
29901728,3906,37.44703,-5.03269,0.1782289743423462
29921720,3905,37.37949,-4.99492,0.12328384816646576
29941718,3904,37.36523,-4.96891,0.14054028317332268
30561748,3824,37.73924,-4.3387,0.10730792582035065
31621746,3781,37.89355,-3.15307,0.19807571172714233
31141756,3772,37.90657,-3.70695,0.12601938843727112
31441828,4289,38.59639,-3.50089,0.10745876282453537
31421824,4290,38.55754,-3.51618,0.10688994079828262
31521826,4258,38.59129,-3.40699,0.1429370790719986
31701818,4248,38.54831,-3.18965,0.1335858553647995
31501756,3761,37.96402,-3.30464,0.1616886854171753
31921700,3687,37.52853,-2.74031,0.16978003084659576
31961694,3683,37.48088,-2.68582,0.06777211278676987
32081702,3688,37.57032,-2.56556,0.11183086037635803
31021664,3697,37.06672,-3.67556,0.09627249836921692
30901666,3696,37.06511,-3.81151,0.10681420564651489
30241684,3671,37.11444,-4.57311,0.13715246319770813
30061684,3663,37.08398,-4.77187,0.12061437964439392
29881678,3657,36.99905,-4.95754,0.15749821066856384
29941668,3656,36.92066,-4.87238,0.11339567601680756
35242004,5320,40.68758,0.58814,0.24978861212730408
35982096,24170,41.59259,1.34115,0.22131159901618958
35922084,24167,41.47869,1.2851,0.19002243876457214
35922130,5389,41.89095,1.22479,0.17915309965610504
36002120,5397,41.80996,1.33443,0.14960122108459473
35982118,5398,41.78992,1.31311,0.1805441826581955
36002116,5388,41.77405,1.33952,0.19565770030021667
36022114,5392,41.7582,1.365949,0.16022774577140808
36062114,24110,41.76231,1.41362,0.14014780521392822
36062122,24112,41.83407,1.40348,0.15199154615402222
36142108,5393,41.71664,1.51651,0.14035123586654663
36042102,24172,41.6526,1.40492,0.16488111019134521
36162114,5394,41.77251,1.53288,0.4218817949295044
36742088,5343,41.5952,2.25485,0.13675197958946228
36202136,5396,41.97396,1.55329,0.16816163063049316
36142130,5391,41.91397,1.48891,0.31411853432655334
35982132,5390,41.91559,1.295,0.17475900053977966
35742144,5395,41.99767,0.99246,0.32797685265541077
35862116,5400,41.75945,1.17265,0.12309315800666809
35842124,5387,41.82905,1.13837,0.2886640131473541
35822116,5403,41.75521,1.12496,0.17190682888031006
35742130,5386,41.87219,1.01108,0.2666945457458496
35762124,5399,41.82055,1.04295,0.14648699760437012
35742120,5402,41.78251,1.02435,0.19058872759342194
35742112,5404,41.71082,1.03489,0.2638015151023865
35662118,5381,41.75605,0.93164,0.1908465027809143
35642116,5409,41.73586,0.91045,0.1739961802959442
35702100,24174,41.59896,1.00311,0.13377653062343597
35862110,5401,41.70565,1.18043,0.14716947078704834
35862102,24169,41.63389,1.19075,0.1735793948173523
35802082,5361,41.4478,1.14513,0.15645259618759155
35622096,5359,41.55442,0.91332,0.2119813859462738
35502102,5429,41.5951,0.76274,0.18985064327716827
35502098,5419,41.55923,0.76814,0.21760380268096924
35462098,5418,41.55484,0.72061,0.25381457805633545
35582116,5408,41.72936,0.83907,0.1586778461933136
35562112,5405,41.69132,0.8206,0.16291293501853943
35602122,5385,41.78529,0.85478,0.15806908905506134
35482124,5383,41.79004,0.70902,0.15125608444213867
35322128,5407,41.80791,0.51287,0.21602636575698853
35182142,5508,41.91727,0.32601,0.13470858335494995
35162140,5507,41.89705,0.30499,0.17520743608474731
35162136,5509,41.86123,0.31073,0.21575042605400085
35182124,5453,41.75607,0.35152,0.2347571700811386
35242112,5455,41.65554,0.43992,0.15600016713142395
35282120,5454,41.73174,0.4763,0.2093568742275238
35382120,5382,41.74319,0.59536,0.23593765497207642
35062104,5457,41.56309,0.23742,0.11733722686767578
35002106,5458,41.57397,0.16335,0.13455970585346222
35022094,5425,41.46887,0.20429,0.12212656438350677
35022090,5424,41.43306,0.20997,0.10865690559148788
34982100,5423,41.51794,0.14826,0.08128729462623596
34942100,5422,41.5132,0.10081,0.1273423433303833
34982108,5449,41.58957,0.13671,0.10008309781551361
34922116,5417,41.65405,0.05384,0.13415639102458954
35002110,5450,41.6098,0.15758,0.10339173674583435
35062126,5416,41.76007,0.20598,0.11052560061216354
35022120,5451,41.70168,0.16694,0.294307142496109
35042124,5459,41.74017,0.18472,0.2152448296546936
35142128,5452,41.78739,0.2982,0.1971770077943802
35002134,5461,41.82466,0.12277,0.1942746639251709
34962128,5460,41.76619,0.08396,0.25696998834609985
34982136,5505,41.84015,0.09609,0.22411306202411652
34962146,5496,41.92726,0.05759,0.18421757221221924
35002146,5497,41.93201,0.10535,0.19382159411907196
34982150,5498,41.96544,0.07561,0.17843666672706604
34942160,5500,42.05013,0.01306,0.1386994570493698
35042146,5506,41.93673,0.15313,0.1864282488822937
35202144,5513,41.93746,0.34702,0.15169642865657806
35342162,5512,42.11466,0.48897,0.20348873734474182
35342172,5511,42.20419,0.4748,0.153726726770401
35782266,10849,43.094808,0.874519,0.11692884564399719
35822308,10926,43.475086,0.864541,0.22833862900733948
35782284,10741,43.255906,0.849358,0.14747533202171326
35702280,10835,43.211303,0.757336,0.21696814894676208
35942278,10828,43.219573,1.053081,0.19163420796394348
36022286,10709,43.299735,1.139869,0.13291122019290924
35942314,10927,43.541823,1.003353,0.19607293605804443
35942308,10933,43.488114,1.011706,0.11203901469707489
36022316,10934,43.568304,1.098828,0.08211064338684082
36002326,10935,43.655483,1.060283,0.2593120336532593
36002332,10820,43.709386,1.052095,0.1724534034729004
35762332,10913,43.683204,0.756744,0.2495848685503006
35842330,10914,43.674106,0.857981,0.11337326094508171
35782320,10922,43.578033,0.798471,0.11192484572529793
35702320,10925,43.569164,0.700284,0.1426999568939209
35762340,10912,43.75473,0.745256,0.1164766475558281
35642344,10911,43.777076,0.591621,0.16751161217689514
35562342,10887,43.750095,0.496056,0.11503150314092636
35382324,10928,43.568456,0.301625,0.2618710398674011
35402322,10919,43.552914,0.329178,0.1665624976158142
35502308,10920,43.439239,0.472494,0.16000282764434814
35562300,10924,43.374524,0.557606,0.1877032220363617
35522294,9935,43.31633,0.51743,0.32471221685409546
35462290,9934,43.273702,0.449983,0.21008849143981934
35482312,10921,43.472716,0.442076,0.15227313339710236
35402314,10917,43.4814,0.341094,0.18088792264461517
35362314,10932,43.476723,0.292098,0.3636923134326935
35302312,10931,43.451856,0.221618,0.24665606021881104
35262316,10929,43.482891,0.166601,0.2257923036813736
35242302,10661,43.355387,0.163303,0.1573086380958557
35282296,9932,43.306503,0.221248,0.21442806720733643
35182296,9926,43.294687,0.099172,0.1379764974117279
35122286,9928,43.198205,0.041175,0.13206073641777039
35102290,9942,43.231625,0.010992,0.2430824190378189
35202306,9943,43.386437,0.108325,0.08128423988819122
35202310,9927,43.422193,0.102263,0.10758204013109207
35162334,10915,43.631814,0.016386,0.09048895537853241
35402344,10909,43.749538,0.296118,0.3582870662212372
35342348,10894,43.778251,0.216214,0.14713481068611145
35202360,10898,43.868803,0.025323,0.2067251205444336
35382378,11395,44.0506,0.21952,0.22276052832603455
35462350,10936,43.810141,0.360961,0.2888869643211365
35482352,9515,43.830324,0.382648,0.3075844943523407
35622352,10895,43.846326,0.555231,0.10570576786994934
35642368,10893,43.991623,0.556328,0.1312117874622345
35622370,10892,44.007244,0.528656,0.14293396472930908
35562378,11394,44.0718,0.44252,0.19117915630340576
35502398,11386,44.243841,0.337648,0.26327836513519287
35522388,11385,44.156609,0.377828,0.1429179459810257
35662388,11391,44.17275,0.55147,0.2570229470729828
35662412,11383,44.387145,0.51543,0.38457512855529785
35582398,11379,44.252878,0.437166,0.19150935113430023
35542404,11390,44.30188,0.37843,0.22849693894386292
35522406,11389,44.3171,0.35074,0.17752140760421753
35422410,11393,44.34142,0.22005,0.21188518404960632
35442424,11397,44.468473,0.225626,0.2506617605686188
35442438,11388,44.59287,0.19965,0.19504323601722717
35422446,10802,44.66292,0.163945,0.30135785043239594
35682434,11382,44.586204,0.507056,0.1530407965183258
35662438,11378,44.61938,0.47662,0.208459734916687
35522420,11377,44.442558,0.330574,0.22029080986976624
35662430,11381,44.548193,0.488273,0.18433807790279388
35662424,11371,44.494262,0.498152,0.23611100018024445
35742426,11372,44.521366,0.594263,0.16303618252277374
35702420,11373,44.463263,0.553418,0.2587067782878876
35902440,11370,44.664293,0.773423,0.34734684228897095
35782450,8634,44.740296,0.608283,0.22174465656280518
35842448,8633,44.729133,0.686459,0.35808414220809937
36142410,11356,44.422289,1.116378,0.19410207867622375
36142378,10444,44.13605,1.16118,0.17047333717346191
35982384,10455,44.17247,0.9542,0.353388249874115
36002386,10456,44.19254,0.9762,0.24257831275463104
36002398,10454,44.29989,0.95871,0.44200342893600464
35922396,11380,44.273252,0.862509,0.2755279242992401
35722404,11387,44.32245,0.60215,0.2052457332611084
35882388,11398,44.197391,0.823913,0.17027807235717773
35922382,11399,44.147851,0.882778,0.14267784357070923
35782374,11392,44.06099,0.7207,0.18081602454185486
35762368,10889,44.005144,0.704703,0.13071057200431824
35662348,10896,43.815083,0.610411,0.160366028547287
35802352,10900,43.866486,0.777301,0.17952466011047363
35882356,10901,43.911071,0.870324,0.1634313017129898
36102360,10442,43.97067,1.13659,0.14425291121006012
36522348,10354,43.906426,1.671695,0.19568678736686707
36642378,10446,44.18728,1.78182,0.22545291483402252
36422392,11364,44.290508,1.489848,0.13249355554580688
36362380,10440,44.17679,1.4312,0.2976418137550354
36242392,10449,44.2717,1.26695,0.22395344078540802
36242402,11360,44.361334,1.252143,0.2573798596858978
36742448,11341,44.824019,1.815518,0.48111218214035034
36822426,11339,44.634849,1.944421,0.4254041612148285
37202412,9085,44.54513,2.43747,0.2879066616296768
37002426,11338,44.652056,2.169901,0.33740028738975525
37022398,9072,44.40303,2.22964,0.3677460849285126
37142388,9071,44.3245,2.39147,0.38933736085891724
37182378,9088,44.23847,2.45322,0.3163854330778122
37082368,9100,44.13967,2.34094,0.2214287668466568
36962366,10344,44.110573,2.194348,0.3061375021934509
37062384,9073,44.28127,2.29664,0.21580064296722412
36782374,10445,44.16513,1.96086,0.44488227367401123
36782338,10350,43.842506,2.006063,0.24857786297798157
36862342,10349,43.886,2.09999,0.18707549571990967
36882334,10358,43.816174,2.134518,0.2065245509147644
36942362,10343,44.072843,2.174413,0.2723417282104492
37142348,10347,43.965811,2.439198,0.2623644471168518
37042306,10368,43.579965,2.36544,0.4022577106952667
36862270,9177,43.2411,2.18767,0.3097001910209656
36762278,9172,43.30262,2.05547,0.11806764453649521
36702280,9171,43.31486,1.97958,0.1258704662322998
36662296,10830,43.454421,1.910751,0.1567893922328949
36642300,10831,43.488323,1.881191,0.16159939765930176
36682302,10363,43.510161,1.927798,0.13188683986663818
36702298,10829,43.476221,1.957339,0.20317500829696655
36842308,10365,43.579271,2.117051,0.21425947546958923
36862320,10360,43.688776,2.127008,0.12690351903438568
36842322,10359,43.704788,2.099886,0.24956920742988586
36742316,10362,43.641453,1.984131,0.17674770951271057
36562316,10361,43.623924,1.762976,0.10151033848524094
36502302,10711,43.492463,1.706808,0.17841127514839172
36482314,10826,43.597923,1.666788,0.19332046806812286
36382304,10710,43.498341,1.556919,0.19024795293807983
36382312,10855,43.570013,1.54646,0.16074809432029724
36422330,10823,43.735321,1.572113,0.2034016251564026
36382330,10824,43.731258,1.522851,0.11927279084920883
36202334,10822,43.748491,1.295673,0.12512916326522827
36162312,10713,43.547332,1.276224,0.13456520438194275
36282306,10740,43.506031,1.431565,0.2608521580696106
36302290,10745,43.364779,1.477145,0.12822774052619934
36122304,10712,43.471498,1.237936,0.14190295338630676
36102292,10707,43.361943,1.229628,0.14777517318725586
36182272,10649,43.191156,1.35414,0.1413617730140686
36382280,9514,43.283311,1.588034,0.10424639284610748
36362278,10836,43.263342,1.566179,0.1799149215221405
36342280,10708,43.278004,1.540089,0.13985675573349
36422284,10706,43.323173,1.631846,0.09994304180145264
36482286,10746,43.347098,1.702713,0.17198128998279572
36502284,9178,43.33113,1.72979,0.12795895338058472
36522298,10744,43.458749,1.736616,0.16152861714363098
36562298,10742,43.462568,1.78553,0.22759507596492767
36582290,10853,43.392854,1.820214,0.15490412712097168
36562280,9180,43.30121,1.80826,0.2156316190958023
36562276,9189,43.26535,1.81325,0.28680214285850525
36522280,9179,43.29726,1.7593,0.18047982454299927
36482268,9105,43.185736,1.725598,0.33651232719421387
36442260,9106,43.11005,1.686959,0.17984753847122192
36062262,9058,43.089036,1.221133,0.41850584745407104
37722270,10940,43.31555,3.2404,0.20515993237495422
37802272,10957,43.33996,3.33642,0.16155904531478882
37542270,10941,43.3007,3.01983,0.1801648736000061
37322306,10944,43.60506,2.71,0.3311506509780884
37242348,9098,43.97484,2.56305,0.32015684247016907
37342332,9097,43.84013,2.70523,0.25041133165359497
37462370,9093,44.19154,2.81087,0.2703688144683838
37502356,9067,44.06937,2.87632,0.34837496280670166
37302404,9081,44.48244,2.57205,0.3395143151283264
37762386,11000,44.360435,3.166886,0.4502575993537903
37862388,11002,44.386573,3.289531,0.35583120584487915
37902390,11001,44.407723,3.33738,0.4036598205566406
37882398,24860,44.477908,3.303906,0.33869796991348267
37902378,24862,44.299981,3.350043,0.38702163100242615
37842380,10999,44.313106,3.273118,0.36744874715805054
37742376,9287,44.26903,3.15275,0.2580135464668274
37682352,9065,44.04864,3.10412,0.16246050596237183
38522344,8432,44.04112,4.154959,0.20403236150741577
38322420,24859,44.709314,3.83293,0.4301314353942871
38382440,11261,44.893588,3.888661,0.3969222158193588
38682376,9256,44.339858,4.325226,0.28444230556488037
39162426,8585,44.82059,4.88419,0.24444803595542908
39102398,8583,44.56508,4.83177,0.15036159753799438
39182340,10411,44.04834,4.97845,0.3068102300167084
38842342,25599,44.04489,4.554258,0.23938830196857452
38882308,9048,43.741641,4.632571,0.10906673967838287
39042334,10876,43.98572,4.80933,0.1377539336681366
39182332,10415,43.97634,4.98471,0.2325909286737442
38802300,9047,43.6641,4.540091,0.04086342453956604
38622300,10883,43.65243,4.31836,0.19423530995845795
37502154,5349,42.25474,3.09279,0.17434833943843842
37482156,5348,42.27168,3.06679,0.18635833263397217
37422160,5342,42.30228,2.99063,0.1934099718928337
37242118,5346,41.90944,2.8187,0.13014540076255798
37262116,5347,41.89322,2.84424,0.379082590341568
37482138,5352,42.10939,3.08624,0.2101605236530304
37462124,5345,41.98194,3.07594,0.34330224990844727
39602308,10403,43.784272,5.523112,0.1769922822713852
39742324,9294,43.93576,5.685651,0.17852789163589478
39782332,9297,44.009841,5.729913,0.2408624291419983
39722350,8577,44.16879,5.64304,0.1951504945755005
39982366,9299,44.325991,5.956888,0.2040107548236847
39882328,9295,43.978893,5.856778,0.2025551050901413
39962314,9292,43.856741,5.965649,0.1291576623916626
